JD,X,Y,Z,VX,VY,VZ
2460986.50000000,-1.3941053247061859e+00,-9.1688493715048232e-03,7.3399882882731138e-02,-8.4078939083212460e-03,3.8337171056600110e-02,-2.1450389080578153e-03
2460986.60000000,-1.3949453563165639e+00,-5.3351278369199251e-03,7.3185339157000248e-02,-8.3927407690288797e-03,3.8337250884303335e-02,-2.1458348876336095e-03
2460986.70000000,-1.3957838734759678e+00,-1.5014004068402546e-03,7.2970716019100434e-02,-8.3776049365033300e-03,3.8337288990538537e-02,-2.1466271505672574e-03
2460986.80000000,-1.3966208779252347e+00,2.3323287359816938e-03,7.2756013841941525e-02,-8.3624866915586217e-03,3.8337285520565555e-02,-2.1474156919819598e-03
2460986.90000000,-1.3974563714448596e+00,6.1660554769738876e-03,7.2541232995909075e-02,-8.3473863126718190e-03,3.8337240621597539e-02,-2.1482005072546114e-03
2460987.00000000,-1.3982903558313955e+00,9.9997756628255538e-03,7.2326373854838699e-02,-8.3323040763872737e-03,3.8337154442773670e-02,-2.1489815919928787e-03
2460987.10000000,-1.3991228329128367e+00,1.3833485173087200e-02,7.2111436791993194e-02,-8.3172402570172634e-03,3.8337027135131839e-02,-2.1497589420489778e-03
2460987.20000000,-1.3999538045444997e+00,1.7667179902506901e-02,7.1896422181038214e-02,-8.3021951266952533e-03,3.8336858851580960e-02,-2.1505325535150373e-03
2460987.30000000,-1.4007832726049454e+00,2.1500855743364130e-02,7.1681330397019988e-02,-8.2871689554291066e-03,3.8336649746874257e-02,-2.1513024227185246e-03
2460987.40000000,-1.4016112390112025e+00,2.5334508657060377e-02,7.1466161812334741e-02,-8.2721620108050630e-03,3.8336399977577325e-02,-2.1520685462355373e-03
2460987.50000000,-1.4024377056953699e+00,2.9168134567187573e-02,7.1250916802714573e-02,-8.2571745583918197e-03,3.8336109702045984e-02,-2.1528309208682403e-03
2460987.60000000,-1.4032626746198500e+00,3.3001729431113375e-02,7.1035595743197899e-02,-8.2422068614452920e-03,3.8335779080394490e-02,-2.1535895436581172e-03
2460987.70000000,-1.4040861477732578e+00,3.6835289222303599e-02,7.0820199009107035e-02,-8.2272591809638349e-03,3.8335408274468158e-02,-2.1543444118812603e-03
2460987.80000000,-1.4049081271663719e+00,4.0668809912642906e-02,7.0604726977028728e-02,-8.2123317757434242e-03,3.8334997447817140e-02,-2.1550955230437191e-03
2460987.90000000,-1.4057286148472077e+00,4.4502287544008284e-02,7.0389180020776806e-02,-8.1974249020858626e-03,3.8334546765660164e-02,-2.1558428748942832e-03
2460988.00000000,-1.4065476128778232e+00,4.8335718121327739e-02,7.0173558517389309e-02,-8.1825388142025123e-03,3.8334056394867602e-02,-2.1565864654022795e-03
2460988.10000000,-1.4073651233494067e+00,5.2169097684148555e-02,6.9957862843092231e-02,-8.1676737639232930e-03,3.8333526503925457e-02,-2.1573262927703299e-03
2460988.20000000,-1.4081811483782138e+00,5.6002422288946287e-02,6.9742093374279945e-02,-8.1528300007538395e-03,3.8332957262908571e-02,-2.1580623554295678e-03
2460988.30000000,-1.4089956901015441e+00,5.9835687991432379e-02,6.9526250488497573e-02,-8.1380077719325691e-03,3.8332348843454975e-02,-2.1587946520349273e-03
2460988.40000000,-1.4098087506926722e+00,6.3668890918108553e-02,6.9310334560397660e-02,-8.1232073221432517e-03,3.8331701418725633e-02,-2.1595231814774312e-03
2460988.50000000,-1.4106203323378546e+00,6.7502027159318273e-02,6.9094345967748189e-02,-8.1084288939181764e-03,3.8331015163392726e-02,-2.1602479428623703e-03
2460988.60000000,-1.4114304372512718e+00,7.1335092840796144e-02,6.8878285087390204e-02,-8.0936727273514773e-03,3.8330290253599790e-02,-2.1609689355215670e-03
2460988.70000000,-1.4122390676709957e+00,7.5168084105963581e-02,6.8662152296220413e-02,-8.0789390601581634e-03,3.8329526866935588e-02,-2.1616861590085436e-03
2460988.80000000,-1.4130462258549947e+00,7.9000997098223724e-02,6.8445947972176166e-02,-8.0642281277330252e-03,3.8328725182409235e-02,-2.1623996130937652e-03
2460988.90000000,-1.4138519140959227e+00,8.2833828032494908e-02,6.8229672490185939e-02,-8.0495401628676438e-03,3.8327885380406219e-02,-2.1631092977764453e-03
2460989.00000000,-1.4146561346983266e+00,8.6666573088257537e-02,6.8013326228188231e-02,-8.0348753961527655e-03,3.8327007642681987e-02,-2.1638152132631198e-03
2460989.10000000,-1.4154588899934468e+00,9.0499228481082550e-02,6.7796909563083180e-02,-8.0202340556960253e-03,3.8326092152318421e-02,-2.1645173599794407e-03
2460989.20000000,-1.4162601823352141e+00,9.4331790444914354e-02,6.7580422871717602e-02,-8.0056163671827964e-03,3.8325139093698668e-02,-2.1652157385653012e-03
2460989.30000000,-1.4170600140962843e+00,9.8164255214353444e-02,6.7363866531872277e-02,-7.9910225539368412e-03,3.8324148652483028e-02,-2.1659103498700523e-03
2460989.40000000,-1.4178583876826876e+00,1.0199661909616704e-01,6.7147240918206730e-02,-7.9764528366417960e-03,3.8323121015561644e-02,-2.1666011949638374e-03
2460989.50000000,-1.4186553055112383e+00,1.0582887836233412e-01,6.6930546408288730e-02,-7.9619074337425634e-03,3.8322056371053410e-02,-2.1672882751165826e-03
2460989.60000000,-1.4194507700241921e+00,1.0966102932155117e-01,6.6713783378540087e-02,-7.9473865611674795e-03,3.8320954908259007e-02,-2.1679715918093236e-03
2460989.70000000,-1.4202447836852754e+00,1.1349306830150288e-01,6.6496952205224127e-02,-7.9328904323908746e-03,3.8319816817636826e-02,-2.1686511467293168e-03
2460989.80000000,-1.4210373489757528e+00,1.1732499163113300e-01,6.6280053265435443e-02,-7.9184192584953877e-03,3.8318642290779886e-02,-2.1693269417652349e-03
2460989.90000000,-1.4218284684089351e+00,1.2115679571213028e-01,6.6063086933039028e-02,-7.9039732478979607e-03,3.8317431520365312e-02,-2.1699989790180509e-03
2460990.00000000,-1.4226181445077897e+00,1.2498847691197458e-01,6.5846053584710240e-02,-7.8895526067500280e-03,3.8316184700158629e-02,-2.1706672607804543e-03
2460990.10000000,-1.4234063798194621e+00,1.2882003163541825e-01,6.5628953595875034e-02,-7.8751575386641400e-03,3.8314902024963696e-02,-2.1713317895477335e-03
2460990.20000000,-1.4241931769113365e+00,1.3265145630674494e-01,6.5411787341699917e-02,-7.8607882447781444e-03,3.8313583690599749e-02,-2.1719925680128804e-03
2460990.30000000,-1.4249785383671332e+00,1.3648274735202937e-01,6.5194555198084023e-02,-7.8464449238190518e-03,3.8312229893879564e-02,-2.1726495990617846e-03
2460990.40000000,-1.4257624668012818e+00,1.4031390127059723e-01,6.4977257537592981e-02,-7.8321277718335670e-03,3.8310840832555884e-02,-2.1733028857836819e-03
2460990.50000000,-1.4265449648367319e+00,1.4414491452807482e-01,6.4759894735509083e-02,-7.8178369825868243e-03,3.8309416705331258e-02,-2.1739524314510084e-03
2460990.60000000,-1.4273260351193386e+00,1.4797578362784450e-01,6.4542467165766032e-02,-7.8035727472935074e-03,3.8307957711804952e-02,-2.1745982395298554e-03
2460990.70000000,-1.4281056803139545e+00,1.5180650509329258e-01,6.4324975201941526e-02,-7.7893352546834996e-03,3.8306464052451382e-02,-2.1752403136750848e-03
2460990.80000000,-1.4288839031005605e+00,1.5563707545005823e-01,6.4107419218251596e-02,-7.7751246910672178e-03,3.8304935928599494e-02,-2.1758786577255316e-03
2460990.90000000,-1.4296607061885056e+00,1.5946749129746615e-01,6.3889799585479495e-02,-7.7609412400706642e-03,3.8303373542376562e-02,-2.1765132757140342e-03
2460991.00000000,-1.4304360922945158e+00,1.6329774920158227e-01,6.3672116677035651e-02,-7.7467850830324758e-03,3.8301777096723374e-02,-2.1771441718477441e-03
2460991.10000000,-1.4312100641569470e+00,1.6712784576664211e-01,6.3454370864887491e-02,-7.7326563987395189e-03,3.8300146795338538e-02,-2.1777713505181620e-03
2460991.20000000,-1.4319826245319094e+00,1.7095777761728825e-01,6.3236562520554276e-02,-7.7185553634939192e-03,3.8298482842658244e-02,-2.1783948162962794e-03
2460991.30000000,-1.4327537761894322e+00,1.7478754138080926e-01,6.3018692016103980e-02,-7.7044821511797080e-03,3.8296785443837141e-02,-2.1790145739278089e-03
2460991.40000000,-1.4335235219275710e+00,1.7861713375854357e-01,6.2800759720077148e-02,-7.6904369330023890e-03,3.8295054804689629e-02,-2.1796306283428093e-03
2460991.50000000,-1.4342918645506155e+00,1.8244655141894403e-01,6.2582766003556639e-02,-7.6764198778840678e-03,3.8293291131710393e-02,-2.1802429846364572e-03
2460991.60000000,-1.4350588068832113e+00,1.8627579106897812e-01,6.2364711236092538e-02,-7.6624311522034971e-03,3.8291494632016282e-02,-2.1808516480786937e-03
2460991.70000000,-1.4358243517665181e+00,1.9010484943635544e-01,6.2146595786699427e-02,-7.6484709198643515e-03,3.8289665513327666e-02,-2.1814566241093940e-03
2460991.80000000,-1.4365885020544069e+00,1.9393372325175742e-01,6.1928420024855539e-02,-7.6345393423630625e-03,3.8287803983950694e-02,-2.1820579183336416e-03
2460991.90000000,-1.4373512606274408e+00,1.9776240932021144e-01,6.1710184316422022e-02,-7.6206365785328588e-03,3.8285910252716410e-02,-2.1826555365309654e-03
2460992.00000000,-1.4381126303712772e+00,2.0159090441416694e-01,6.1491889029722135e-02,-7.6067627849367436e-03,3.8283984529006609e-02,-2.1832494846365908e-03
2460992.10000000,-1.4388726141906616e+00,2.0541920534486580e-01,6.1273534531461386e-02,-7.5929181156119633e-03,3.8282027022693538e-02,-2.1838397687506941e-03
2460992.20000000,-1.4396312150056212e+00,2.0924730894456112e-01,6.1055121187727247e-02,-7.5791027221393794e-03,3.8280037944122720e-02,-2.1844263951336339e-03
2460992.30000000,-1.4403884357476950e+00,2.1307521204873842e-01,6.0836649364990690e-02,-7.5653167537123606e-03,3.8278017504096984e-02,-2.1850093702012697e-03
2460992.40000000,-1.4411442793737881e+00,2.1690291156745875e-01,6.0618119426020869e-02,-7.5515603568852493e-03,3.8275965913813353e-02,-2.1855887005338363e-03
2460992.50000000,-1.4418987488447697e+00,2.2073040437844910e-01,6.0399531735973608e-02,-7.5378336759639583e-03,3.8273883384894361e-02,-2.1861643928576674e-03
2460992.60000000,-1.4426518471393412e+00,2.2455768739844217e-01,6.0180886658306967e-02,-7.5241368527548102e-03,3.8271770129325582e-02,-2.1867364540540941e-03
2460992.70000000,-1.4434035772502629e+00,2.2838475756538676e-01,5.9962184555783372e-02,-7.5104700266348627e-03,3.8269626359440236e-02,-2.1873048911547339e-03
2460992.80000000,-1.4441539421806209e+00,2.3221161182066166e-01,5.9743425791473424e-02,-7.4968333346217310e-03,3.8267452287904860e-02,-2.1878697113368768e-03
2460992.90000000,-1.4449029449575548e+00,2.3603824718038660e-01,5.9524610724666284e-02,-7.4832269111264043e-03,3.8265248127654243e-02,-2.1884309219320002e-03
2460993.00000000,-1.4456505886110524e+00,2.3986466062852949e-01,5.9305739716967142e-02,-7.4696508883412499e-03,3.8263014091928067e-02,-2.1889885304079925e-03
2460993.10000000,-1.4463968761876904e+00,2.4369084918821476e-01,5.9086813128208439e-02,-7.4561053959931534e-03,3.8260750394206615e-02,-2.1895425443776918e-03
2460993.20000000,-1.4471418107468998e+00,2.4751680990392644e-01,5.8867831317454336e-02,-7.4425905614146715e-03,3.8258457248197042e-02,-2.1900929715942567e-03
2460993.30000000,-1.4478853953572646e+00,2.5134253982371513e-01,5.8648794644006810e-02,-7.4291065096146105e-03,3.8256134867820785e-02,-2.1906398199466239e-03
2460993.40000000,-1.4486276331101304e+00,2.5516803607047600e-01,5.8429703463311840e-02,-7.4156533630351639e-03,3.8253783467146855e-02,-2.1911830974676826e-03
2460993.50000000,-1.4493685270985892e+00,2.5899329573507607e-01,5.8210558133065658e-02,-7.4022312419370706e-03,3.8251403260433560e-02,-2.1917228123170015e-03
2460993.60000000,-1.4501080804311004e+00,2.6281831594762928e-01,5.7991359009121828e-02,-7.3888402641570051e-03,3.8248994462062640e-02,-2.1922589727890293e-03
2460993.70000000,-1.4508462962277899e+00,2.6664309385969376e-01,5.7772106446497912e-02,-7.3754805451794045e-03,3.8246557286527233e-02,-2.1927915873085472e-03
2460993.80000000,-1.4515831776167865e+00,2.7046762662647256e-01,5.7552800800383934e-02,-7.3621521982076736e-03,3.8244091948421099e-02,-2.1933206644262201e-03
2460993.90000000,-1.4523187277477070e+00,2.7429191147805815e-01,5.7333442422044453e-02,-7.3488553339255457e-03,3.8241598662370313e-02,-2.1938462128264415e-03
2460994.00000000,-1.4530529497708360e+00,2.7811594561258163e-01,5.7114031664933430e-02,-7.3355900608792005e-03,3.8239077643080217e-02,-2.1943682413105639e-03
2460994.10000000,-1.4537858468506244e+00,2.8193972626745473e-01,5.6894568880597157e-02,-7.3223564852388278e-03,3.8236529105267869e-02,-2.1948867588047799e-03
2460994.20000000,-1.4545174221620258e+00,2.8576325070156117e-01,5.6675054419683304e-02,-7.3091547108709654e-03,3.8233953263651969e-02,-2.1954017743556725e-03
2460994.30000000,-1.4552476788868676e+00,2.8958651617745285e-01,5.6455488632951502e-02,-7.2959848394102056e-03,3.8231350332943774e-02,-2.1959132971258568e-03
2460994.40000000,-1.4559766202272195e+00,2.9340952003255955e-01,5.6235871867171612e-02,-7.2828469700246994e-03,3.8228720527777448e-02,-2.1964213364015178e-03
2460994.50000000,-1.4567042493847606e+00,2.9723225957236299e-01,5.6016204471246799e-02,-7.2697411997950127e-03,3.8226064062762001e-02,-2.1969259015761464e-03
2460994.60000000,-1.4574305695741643e+00,3.0105473214160483e-01,5.5796486792112694e-02,-7.2566676234797900e-03,3.8223381152412417e-02,-2.1974270021581205e-03
2460994.70000000,-1.4581555840194651e+00,3.0487693510647301e-01,5.5576719175748517e-02,-7.2436263335884706e-03,3.8220672011141300e-02,-2.1979246477663479e-03
2460994.80000000,-1.4588792959504713e+00,3.0869886583679446e-01,5.5356901968189917e-02,-7.2306174204533336e-03,3.8217936853251692e-02,-2.1984188481260223e-03
2460994.90000000,-1.4596017086160131e+00,3.1252052177720901e-01,5.5137035511423453e-02,-7.2176409719990750e-03,3.8215175892866167e-02,-2.1989096130758607e-03
2460995.00000000,-1.4603228252635021e+00,3.1634190034037124e-01,5.4917120149517808e-02,-7.2046970741182059e-03,3.8212389343983653e-02,-2.1993969525523510e-03
2460995.10000000,-1.4610426491521951e+00,3.2016299897812328e-01,5.4697156224519081e-02,-7.1917858104407172e-03,3.8209577420409237e-02,-2.1998808765970363e-03
2460995.20000000,-1.4617611835496032e+00,3.2398381516367775e-01,5.4477144077464165e-02,-7.1789072624070535e-03,3.8206740335747814e-02,-2.2003613953522762e-03
2460995.30000000,-1.4624784317279347e+00,3.2780434637380707e-01,5.4257084049395617e-02,-7.1660615093403412e-03,3.8203878303398615e-02,-2.2008385190571108e-03
2460995.40000000,-1.4631943969772339e+00,3.3162459015998191e-01,5.4036976477252675e-02,-7.1532486282199588e-03,3.8200991536483139e-02,-2.2013122580542117e-03
2460995.50000000,-1.4639090825851229e+00,3.3544454404160257e-01,5.3816821700010099e-02,-7.1404686940532780e-03,3.8198080247906864e-02,-2.2017826227746498e-03
2460995.60000000,-1.4646224918499560e+00,3.3926420557713594e-01,5.3596620054570006e-02,-7.1277217796492558e-03,3.8195144650287879e-02,-2.2022496237448924e-03
2460995.70000000,-1.4653346280772608e+00,3.4308357234629661e-01,5.3376371876777275e-02,-7.1150079556915134e-03,3.8192184955952349e-02,-2.2027132715826871e-03
2460995.80000000,-1.4660454945762216e+00,3.4690264193223308e-01,5.3156077502436491e-02,-7.1023272908106337e-03,3.8189201376930847e-02,-2.2031735769930420e-03
2460995.90000000,-1.4667550946727013e+00,3.5072141199263052e-01,5.2935737263199528e-02,-7.0896798513616077e-03,3.8186194124885352e-02,-2.2036305507749086e-03
2460996.00000000,-1.4674634316891724e+00,3.5453988015297333e-01,5.2715351492711837e-02,-7.0770657017917614e-03,3.8183163411175516e-02,-2.2040842038064598e-03
2460996.10000000,-1.4681705089577561e+00,3.5835804407764760e-01,5.2494920522500960e-02,-7.0644849044181873e-03,3.8180109446786341e-02,-2.2045345470518211e-03
2460996.20000000,-1.4688763298167027e+00,3.6217590145211870e-01,5.2274444682993901e-02,-7.0519375195007743e-03,3.8177032442325454e-02,-2.2049815915570780e-03
2460996.30000000,-1.4695808976069078e+00,3.6599344996511740e-01,5.2053924304536002e-02,-7.0394236053144604e-03,3.8173932608021238e-02,-2.2054253484463785e-03
2460996.40000000,-1.4702842156848261e+00,3.6981068737970535e-01,5.1833359713275316e-02,-7.0269432179304670e-03,3.8170810153648926e-02,-2.2058658289283608e-03
2460996.50000000,-1.4709862874025854e+00,3.7362761142657186e-01,5.1612751237316158e-02,-7.0144964115802328e-03,3.8167665288601361e-02,-2.2063030442819416e-03
2460996.60000000,-1.4716871161209146e+00,3.7744421987510007e-01,5.1392099202604208e-02,-7.0020832384365917e-03,3.8164498221815765e-02,-2.2067370058627919e-03
2460996.70000000,-1.4723867052056605e+00,3.8126051051554416e-01,5.1171403933945897e-02,-6.9897037486866560e-03,3.8161309161772843e-02,-2.2071677250994708e-03
2460996.80000000,-1.4730850580243409e+00,3.8507648114121390e-01,5.0950665756029273e-02,-6.9773579906038628e-03,3.8158098316496671e-02,-2.2075952134896623e-03
2460996.90000000,-1.4737821779589488e+00,3.8889212961950370e-01,5.0729884989305106e-02,-6.9650460103329211e-03,3.8154865893479939e-02,-2.2080194826063497e-03
2460997.00000000,-1.4744780683862491e+00,3.9270745378522615e-01,5.0509061956147482e-02,-6.9527678522496054e-03,3.8151612099759112e-02,-2.2084405440841179e-03
2460997.10000000,-1.4751727326905963e+00,3.9652245151164017e-01,5.0288196976735713e-02,-6.9405235587455807e-03,3.8148337141840391e-02,-2.2088584096253828e-03
2460997.20000000,-1.4758661742604884e+00,4.0033712069262944e-01,5.0067290370075679e-02,-6.9283131703010009e-03,3.8145041225700546e-02,-2.2092730909966580e-03
2460997.30000000,-1.4765583964851554e+00,4.0415145922488699e-01,4.9846342455022404e-02,-6.9161367255562659e-03,3.8141724556788562e-02,-2.2096846000249242e-03
2460997.40000000,-1.4772494027672594e+00,4.0796546507890619e-01,4.9625353546158289e-02,-6.9039942611005710e-03,3.8138387339950189e-02,-2.2100929486035701e-03
2460997.50000000,-1.4779391965033664e+00,4.1177913619235329e-01,4.9404323959960326e-02,-6.8918858118274095e-03,3.8135029779507244e-02,-2.2104981486791957e-03
2460997.60000000,-1.4786277810966593e+00,4.1559247054105897e-01,4.9183254010678988e-02,-6.8798114107229682e-03,3.8131652079182919e-02,-2.2109002122576104e-03
2460997.70000000,-1.4793151599535270e+00,4.1940546612119639e-01,4.8962144011361411e-02,-6.8677710889383349e-03,3.8128254442104208e-02,-2.2112991514002364e-03
2460997.80000000,-1.4800013364801918e+00,4.2321812093146777e-01,4.8740994274875743e-02,-6.8557648758608277e-03,3.8124837070805363e-02,-2.2116949782206119e-03
2460997.90000000,-1.4806863140953002e+00,4.2703043304405774e-01,4.8519805109786478e-02,-6.8437927989060832e-03,3.8121400167151792e-02,-2.2120877048901078e-03
2460998.00000000,-1.4813700962105738e+00,4.3084240049804612e-01,4.8298576826528092e-02,-6.8318548838691203e-03,3.8117943932423355e-02,-2.2124773436252329e-03
2460998.10000000,-1.4820526862434178e+00,4.3465402137036169e-01,4.8077309733281073e-02,-6.8199511547162245e-03,3.8114468567238997e-02,-2.2128639066934059e-03
2460998.20000000,-1.4827340876135462e+00,4.3846529375796245e-01,4.7856004136996762e-02,-6.8080816336566572e-03,3.8110974271560967e-02,-2.2132474064094953e-03
2460998.30000000,-1.4834143037396408e+00,4.4227621576002413e-01,4.7634660344423527e-02,-6.7962463412134634e-03,3.8107461244699763e-02,-2.2136278551324680e-03
2460998.40000000,-1.4840933380518444e+00,4.4608678554885528e-01,4.7413278657979153e-02,-6.7844452960189811e-03,3.8103929685237563e-02,-2.2140052652708788e-03
2460998.50000000,-1.4847711939725838e+00,4.4989700126335253e-01,4.7191859381930899e-02,-6.7726785151613839e-03,3.8100379791115364e-02,-2.2143796492706817e-03
2460998.60000000,-1.4854478749290732e+00,4.5370686107991681e-01,4.6970402818268538e-02,-6.7609460139799495e-03,3.8096811759557016e-02,-2.2147510196207781e-03
2460998.70000000,-1.4861233843499766e+00,4.5751636319463623e-01,4.6748909267730919e-02,-6.7492478061361707e-03,3.8093225787075073e-02,-2.2151193888497035e-03
2460998.80000000,-1.4867977256621046e+00,4.6132550580547688e-01,4.6527379030833829e-02,-6.7375839036839403e-03,3.8089622069477365e-02,-2.2154847695224130e-03
2460998.90000000,-1.4874709023028025e+00,4.6513428718316024e-01,4.6305812403739689e-02,-6.7259543168684214e-03,3.8086000801789824e-02,-2.2158471742455624e-03
2460999.00000000,-1.4881429177009471e+00,4.6894270556466244e-01,4.6084209684443510e-02,-6.7143590544679298e-03,3.8082362178347429e-02,-2.2162066156558085e-03
2460999.10000000,-1.4888137752893484e+00,4.7275075922409254e-01,4.5862571168643257e-02,-6.7027981235925184e-03,3.8078706392717612e-02,-2.2165631064251525e-03
2460999.20000000,-1.4894834785014479e+00,4.7655844645487860e-01,4.5640897150768078e-02,-6.6912715297544091e-03,3.8075033637707735e-02,-2.2169166592577666e-03
2460999.30000000,-1.4901520307680483e+00,4.8036576555196259e-01,4.5419187925007647e-02,-6.6797792769374515e-03,3.8071344105373196e-02,-2.2172672868869176e-03
2460999.40000000,-1.4908194355296041e+00,4.8417271488263819e-01,4.5197443781179354e-02,-6.6683213673992678e-03,3.8067637986939795e-02,-2.2176150020800523e-03
2460999.50000000,-1.4914856962173866e+00,4.8797929278009744e-01,4.4975665010919930e-02,-6.6568978020083965e-03,3.8063915472898162e-02,-2.2179598176275800e-03
2460999.60000000,-1.4921508162657873e+00,4.9178549761427004e-01,4.4753851903553257e-02,-6.6455085800461097e-03,3.8060176752926736e-02,-2.2183017463480136e-03
2460999.70000000,-1.4928147991090495e+00,4.9559132777401332e-01,4.4532004747120046e-02,-6.6341536992760644e-03,3.8056422015900718e-02,-2.2186408010849380e-03
2460999.80000000,-1.4934776481780345e+00,4.9939678164931239e-01,4.4310123829408778e-02,-6.6228331560129697e-03,3.8052651449901637e-02,-2.2189769947040775e-03
2460999.90000000,-1.4941393669124121e+00,5.0320185770207815e-01,4.4088209433820358e-02,-6.6115469449279287e-03,3.8048865242139379e-02,-2.2193103400981835e-03
2461000.00000000,-1.4947999587419940e+00,5.0700655435974262e-01,4.3866261845565226e-02,-6.6002950593807459e-03,3.8045063579049888e-02,-2.2196408501762971e-03
2461000.10000000,-1.4954594270989385e+00,5.1081087008605897e-01,4.3644281347528638e-02,-6.5890774912249171e-03,3.8041246646217726e-02,-2.2199685378686950e-03
2461000.20000000,-1.4961177754145172e+00,5.1461480336329724e-01,4.3422268221301887e-02,-6.5778942308764151e-03,3.8037414628386473e-02,-2.2202934161240015e-03
2461000.30000000,-1.4967750071159149e+00,5.1841835267444847e-01,4.3200222748214584e-02,-6.5667452673815047e-03,3.8033567709469737e-02,-2.2206154979063919e-03
2461000.40000000,-1.4974311256383235e+00,5.2222151657398508e-01,4.2978145205196980e-02,-6.5556305882251793e-03,3.8029706072472726e-02,-2.2209347962002970e-03
2461000.50000000,-1.4980861344064411e+00,5.2602429358150427e-01,4.2756035870982312e-02,-6.5445501796585915e-03,3.8025829899593230e-02,-2.2212513240001341e-03
2461000.60000000,-1.4987400368465793e+00,5.2982668225249063e-01,4.2533895021969630e-02,-6.5335040265071193e-03,3.8021939372143730e-02,-2.2215650943150631e-03
2461000.70000000,-1.4993928363834641e+00,5.3362868116051621e-01,4.2311722933256468e-02,-6.5224921122382356e-03,3.8018034670563153e-02,-2.2218761201662400e-03
2461000.80000000,-1.5000445364370694e+00,5.3743028887945188e-01,4.2089519879672500e-02,-6.5115144190283844e-03,3.8014115974429268e-02,-2.2221844145841638e-03
2461000.90000000,-1.5006951404346158e+00,5.4123150405418641e-01,4.1867286131639474e-02,-6.5005709275744606e-03,3.8010183462379894e-02,-2.2224899906131946e-03
2461001.00000000,-1.5013446517922324e+00,5.4503232529432355e-01,4.1645021961378627e-02,-6.4896616174162872e-03,3.8006237312216903e-02,-2.2227928613017468e-03
2461001.10000000,-1.5019930739269696e+00,5.4883275124490372e-01,4.1422727638771223e-02,-6.4787864667477085e-03,3.8002277700827980e-02,-2.2230930397068626e-03
2461001.20000000,-1.5026404102536324e+00,5.5263278056861087e-01,4.1200403432392528e-02,-6.4679454524834657e-03,3.7998304804199641e-02,-2.2233905388916093e-03
2461001.30000000,-1.5032866641816476e+00,5.5643241192799031e-01,4.0978049610546685e-02,-6.4571385503250792e-03,3.7994318797430926e-02,-2.2236853719225583e-03
2461001.40000000,-1.5039318391269700e+00,5.6023164405612913e-01,4.0755666437124555e-02,-6.4463657345753033e-03,3.7990319854654314e-02,-2.2239775518741304e-03
2461001.50000000,-1.5045759384939026e+00,5.6403047565040421e-01,4.0533254177815892e-02,-6.4356269784556141e-03,3.7986308149142549e-02,-2.2242670918192404e-03
2461001.60000000,-1.5052189656870163e+00,5.6782890544316633e-01,4.0310813095967540e-02,-6.4249222539202386e-03,3.7982283853230027e-02,-2.2245540048336948e-03
2461001.70000000,-1.5058609241080174e+00,5.7162693218395377e-01,4.0088343453618759e-02,-6.4142515317220077e-03,3.7978247138327134e-02,-2.2248383039937245e-03
2461001.80000000,-1.5065018171526456e+00,5.7542455462171616e-01,3.9865845512537364e-02,-6.4036147814771809e-03,3.7974198174935095e-02,-2.2251200023736010e-03
2461001.90000000,-1.5071416482224897e+00,5.7922177157545618e-01,3.9643319530075362e-02,-6.3930119714828149e-03,3.7970137132566605e-02,-2.2253991130498133e-03
2461002.00000000,-1.5077804207069643e+00,5.8301858182803135e-01,3.9420765765385689e-02,-6.3824430690292144e-03,3.7966064179855319e-02,-2.2256756490921497e-03
2461002.10000000,-1.5084181379951387e+00,5.8681498419679912e-01,3.9198184475278355e-02,-6.3719080402168567e-03,3.7961979484476938e-02,-2.2259496235679309e-03
2461002.20000000,-1.5090548034726343e+00,5.9061097751583758e-01,3.8975575915256841e-02,-6.3614068500211516e-03,3.7957883213164727e-02,-2.2262210495396697e-03
2461002.30000000,-1.5096904205185588e+00,5.9440656061817665e-01,3.8752940340555465e-02,-6.3509394623561827e-03,3.7953775531725450e-02,-2.2264899400628270e-03
2461002.40000000,-1.5103249925172271e+00,5.9820173240640073e-01,3.8530278001992949e-02,-6.3405058398949121e-03,3.7949656604959851e-02,-2.2267563081898199e-03
2461002.50000000,-1.5109585228402957e+00,6.0199649174650560e-01,3.8307589152193525e-02,-6.3301059443765864e-03,3.7945526596774526e-02,-2.2270201669615389e-03
2461002.60000000,-1.5115910148584994e+00,6.0579083753850460e-01,3.8084874041440980e-02,-6.3197397364264810e-03,3.7941385670102801e-02,-2.2272815294114095e-03
2461002.70000000,-1.5122224719385824e+00,6.0958476869865519e-01,3.7862132918716235e-02,-6.3094071756195393e-03,3.7937233986921261e-02,-2.2275404085631873e-03
2461002.80000000,-1.5128528974402615e+00,6.1337828414170181e-01,3.7639366032735752e-02,-6.2991082205429818e-03,3.7933071708266874e-02,-2.2277968174288453e-03
2461002.90000000,-1.5134822947278599e+00,6.1717138285143558e-01,3.7416573627803172e-02,-6.2888428286193001e-03,3.7928898994157099e-02,-2.2280507690124189e-03
2461003.00000000,-1.5141106671525946e+00,6.2096406377460978e-01,3.7193755950034539e-02,-6.2786109564085891e-03,3.7924716003704194e-02,-2.2283022763019472e-03
2461003.10000000,-1.5147380180642209e+00,6.2475632589150432e-01,3.6970913243210349e-02,-6.2684125594310710e-03,3.7920522895035773e-02,-2.2285513522733672e-03
2461003.20000000,-1.5153643508079970e+00,6.2854816819816406e-01,3.6748045749814211e-02,-6.2582475922295655e-03,3.7916319825312420e-02,-2.2287980098884474e-03
